"","cntry","happy","sclmeet","inprdsc","health","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","height","weighta","fltdpr","flteeff","slprl","wrhpp","fltlnl","enjlf","fltsd","hltprhc","hltprhb","hltprdi","gndr","paccnois"
"38432","RS",8,7,2,3,7,3,2,6,6,4,175,90,1,1,1,3,1,3,1,0,0,0,1,0
"38433","RS",6,6,3,3,8,4,4,7,6,6,175,90,2,2,4,2,2,2,2,0,1,0,2,0
"38434","RS",10,5,1,3,10,3,3,7,6,7,170,80,2,2,3,2,1,3,2,0,0,0,2,0
"38435","RS",7,4,2,1,7,5,5,5,6,6,195,97,1,1,3,3,2,3,2,0,0,0,1,1
"38436","RS",1,5,1,5,3,5,4,0,6,7,173,89,4,4,3,1,3,1,4,1,1,1,2,0
"38437","RS",5,6,1,2,5,3,3,2,1,3,175,98,2,2,1,1,2,2,1,0,0,0,1,0
"38438","RS",8,7,2,2,7,3,4,0,4,5,164,64,2,1,1,3,1,3,1,0,0,0,2,0
"38439","RS",8,7,1,1,9,3,3,7,6,2,181,94,1,1,1,2,2,2,2,0,0,0,1,0
"38440","RS",9,7,3,4,6,4,3,7,6,7,170,110,2,3,3,2,1,3,2,1,1,1,1,0
"38441","RS",10,4,1,4,10,2,2,0,6,7,165,60,2,3,2,2,2,3,2,1,1,0,2,0
"38442","RS",8,7,6,2,7,4,3,3,1,7,180,105,1,1,1,4,1,4,3,0,0,0,2,0
"38443","RS",8,5,3,1,10,2,2,3,6,6,186,94,1,1,2,3,1,3,1,0,0,0,1,0
"38444","RS",10,4,2,1,8,3,3,2,2,7,154,69,2,1,1,4,2,3,2,0,0,0,1,0
"38445","RS",2,3,0,3,5,6,3,7,5,7,165,85,3,2,2,2,3,1,3,1,0,0,1,0
"38446","RS",8,7,2,4,10,2,2,4,1,7,150,48,1,1,2,4,1,4,1,0,1,0,2,0
"38447","RS",7,6,4,2,7,4,3,0,6,5,168,56,2,3,3,3,1,2,2,0,0,0,2,0
"38448","RS",8,3,1,3,8,3,2,5,6,6,161,64,1,2,2,3,1,3,2,1,0,0,2,0
"38449","RS",9,NA,2,3,10,3,3,7,4,1,185,83,1,1,1,3,1,3,1,0,0,0,1,0
"38450","RS",10,5,0,3,10,1,1,7,3,7,180,80,1,1,1,3,1,3,1,0,0,0,1,0
"38451","RS",8,5,2,2,10,3,3,7,4,7,156,60,1,1,1,4,1,3,2,1,1,1,2,0
"38452","RS",7,4,2,2,7,6,5,1,2,2,173,85,1,2,1,4,1,4,1,0,0,0,1,0
"38453","RS",7,5,2,3,10,5,3,0,1,7,180,70,2,2,2,3,2,2,2,0,1,0,2,0
"38454","RS",6,6,2,2,5,2,2,5,5,3,168,60,1,2,1,3,1,3,2,0,0,0,2,0
"38455","RS",7,6,2,3,6,4,4,2,1,7,175,72,2,3,2,2,2,2,2,1,0,0,1,0
"38456","RS",7,1,0,3,10,2,NA,7,2,7,168,85,1,1,1,3,3,2,1,0,1,1,2,0
"38457","RS",6,5,2,1,6,4,3,3,4,2,185,85,2,1,2,2,2,2,3,0,0,0,1,0
"38458","RS",8,5,1,2,7,3,3,2,1,7,162,85,1,1,1,4,1,4,1,0,1,0,2,0
"38459","RS",8,6,3,1,10,3,3,6,1,2,187,90,1,1,1,3,2,2,2,0,0,0,1,0
"38460","RS",8,7,1,2,9,3,2,7,6,2,174,83,1,1,1,4,1,4,1,0,0,0,1,0
"38461","RS",10,5,4,2,8,3,4,3,4,6,175,81,1,1,4,4,1,4,2,0,0,0,1,0
"38462","RS",7,5,2,1,8,2,3,2,6,6,190,81,1,2,1,3,1,3,1,0,0,0,2,0
"38463","RS",8,6,4,1,10,4,6,0,4,7,184,100,1,1,1,4,1,1,1,0,0,0,1,0
"38464","RS",6,7,3,1,8,3,4,2,6,6,178,74,1,2,3,3,1,2,1,0,0,0,2,0
"38465","RS",8,4,4,2,10,5,3,0,4,5,178,80,1,1,2,3,1,3,1,0,0,0,1,1
"38466","RS",10,7,0,3,10,1,1,7,6,7,173,85,2,1,2,3,3,4,2,1,1,0,2,0
"38467","RS",9,5,2,3,8,2,2,0,6,7,173,80,2,1,1,3,2,1,2,0,0,0,2,0
"38468","RS",6,4,1,2,8,6,5,0,1,7,185,85,2,2,3,3,3,2,2,0,0,0,1,1
"38469","RS",10,6,3,3,6,1,1,7,1,7,164,60,1,3,1,4,1,4,1,0,0,0,2,0
"38470","RS",8,7,1,1,10,3,3,7,2,7,163,59,2,1,1,2,1,2,1,0,0,0,2,0
"38471","RS",8,4,3,3,8,4,3,0,2,4,180,78,1,3,2,3,1,3,1,0,1,0,1,0
"38472","RS",9,6,3,1,8,2,2,3,6,4,175,68,1,1,1,3,3,3,1,0,0,0,2,0
"38473","RS",8,6,4,1,7,6,2,7,1,7,183,67,1,1,1,3,2,2,2,0,0,0,1,0
"38474","RS",8,7,2,2,7,2,3,3,6,6,170,68,2,2,2,2,1,2,1,0,0,0,2,0
"38475","RS",7,7,2,2,7,1,1,2,3,5,170,60,2,3,2,3,2,3,2,0,1,0,2,0
"38476","RS",7,6,4,3,5,3,3,5,6,6,180,75,1,2,1,3,2,3,2,0,0,0,1,0
"38477","RS",10,5,1,4,10,6,5,0,1,7,160,80,NA,4,2,3,4,3,2,1,1,0,2,1
"38478","RS",1,6,3,3,7,2,3,0,6,1,175,85,2,2,2,2,2,2,2,1,1,0,1,0
"38479","RS",8,7,3,2,8,3,3,7,6,7,176,83,1,1,1,2,1,3,1,0,1,0,1,0
"38480","RS",5,4,2,2,8,4,3,0,6,7,160,65,2,2,1,2,1,2,1,0,1,0,2,0
"38481","RS",9,6,1,1,9,1,1,NA,1,7,170,60,1,1,1,4,1,4,1,0,0,0,2,0
"38482","RS",7,3,2,4,6,4,3,0,6,7,160,65,3,3,1,2,1,2,2,0,0,0,2,0
"38483","RS",7,7,4,2,10,5,3,5,3,2,184,78,1,2,1,2,1,2,2,0,0,0,1,0
"38484","RS",5,4,2,4,5,5,3,0,6,7,159,80,1,4,2,2,3,3,2,1,1,1,2,0
"38485","RS",3,2,0,3,3,6,3,0,1,2,180,75,3,2,1,2,3,2,3,0,0,0,1,0
"38486","RS",8,6,3,3,7,2,2,0,1,2,168,72,1,2,2,2,2,2,1,0,0,0,2,0
"38487","RS",8,6,3,2,9,3,4,3,3,6,164,60,1,3,3,3,1,3,2,0,0,0,2,0
"38488","RS",10,6,1,1,10,3,2,0,6,7,169,75,1,2,2,3,2,3,1,0,0,0,1,0
"38489","RS",7,5,2,4,7,3,2,5,2,7,159,70,4,4,2,2,1,2,3,1,0,0,2,0
"38490","RS",5,6,2,3,8,3,2,7,3,7,168,51,2,2,1,3,2,3,2,0,0,0,2,0
"38491","RS",10,7,0,2,10,3,3,0,6,7,183,90,1,1,1,2,1,4,1,0,0,0,1,0
"38492","RS",5,5,2,2,6,3,3,3,3,3,170,60,3,2,3,2,2,2,3,0,0,0,2,0
"38493","RS",9,7,5,1,9,3,3,5,6,6,169,67,1,2,1,4,1,3,1,0,0,0,2,0
"38494","RS",9,6,1,2,8,3,4,3,6,6,174,65,2,2,2,3,2,2,2,0,0,0,2,0
"38495","RS",5,7,4,2,10,3,3,3,6,7,165,77,4,4,1,4,1,4,1,0,0,0,2,0
"38496","RS",4,4,2,2,6,4,3,0,2,4,165,59,2,2,2,3,1,2,2,0,0,0,2,0
"38497","RS",8,7,4,3,7,4,4,7,6,1,182,95,3,2,2,3,1,2,2,0,1,0,1,0
"38498","RS",4,3,4,4,10,4,3,1,5,7,156,95,1,2,3,2,2,4,3,0,1,1,2,0
"38499","RS",8,4,2,4,7,2,2,5,6,7,175,63,1,1,1,2,1,2,1,0,0,0,2,0
"38500","RS",8,4,3,3,5,3,2,7,6,2,186,100,1,1,1,3,1,3,1,1,0,0,2,0
"38501","RS",10,4,1,2,10,5,3,7,6,3,173,59,1,2,2,3,NA,NA,2,0,0,0,1,0
"38502","RS",10,7,2,3,10,3,3,0,4,6,160,55,1,1,1,NA,1,1,1,1,1,0,2,0
"38503","RS",10,5,4,2,10,3,2,5,6,7,170,55,1,1,1,4,1,4,1,0,0,0,2,0
"38504","RS",5,7,4,4,5,5,2,0,1,2,176,63,2,2,2,2,3,2,2,0,1,0,1,0
"38505","RS",8,6,4,2,9,2,3,2,6,3,169,95,1,1,1,4,1,4,1,0,1,1,1,0
"38506","RS",8,4,3,2,6,4,4,0,6,6,182,75,1,2,2,3,1,3,2,0,0,0,2,0
"38507","RS",5,5,2,2,8,2,3,0,3,7,164,52,1,2,1,2,2,2,1,0,0,0,2,0
"38508","RS",8,7,2,4,1,3,3,0,6,7,155,68,2,4,4,4,1,2,2,1,1,0,2,0
"38509","RS",7,5,1,1,9,3,1,4,3,7,166,60,1,2,2,3,2,3,2,0,0,0,2,0
"38510","RS",8,4,0,1,10,2,1,0,6,7,158,51,1,1,4,2,4,3,2,0,1,0,2,0
"38511","RS",6,7,2,2,6,3,3,7,4,1,188,128,1,1,1,2,2,3,2,0,1,0,1,0
"38512","RS",4,4,3,4,3,3,5,0,1,1,172,74,2,2,1,2,1,1,2,0,0,0,2,0
"38513","RS",9,6,4,1,10,3,2,5,3,4,186,85,1,1,1,3,1,3,1,0,0,0,1,0
"38514","RS",9,4,3,2,9,5,4,2,4,3,190,126,1,1,1,3,1,3,1,0,0,0,1,0
"38515","RS",3,6,1,4,0,3,3,0,6,7,156,52,3,3,2,2,3,2,3,1,1,0,2,1
"38516","RS",4,7,3,1,7,4,NA,2,2,4,180,58,2,2,2,2,2,2,2,0,0,0,2,0
"38517","RS",7,3,2,2,9,3,2,0,1,7,160,63,2,2,2,3,1,2,2,0,1,0,2,0
"38518","RS",0,2,1,3,5,3,7,0,6,1,195,127,1,3,1,2,1,1,1,0,0,0,1,0
"38519","RS",10,7,3,4,10,2,3,7,1,7,168,63,1,1,1,3,1,2,1,0,0,0,2,0
"38520","RS",10,4,0,2,8,2,1,5,6,7,173,72,1,2,1,4,1,4,1,0,0,0,2,0
"38521","RS",8,6,0,2,7,5,4,7,6,7,163,80,1,3,1,2,1,2,2,0,0,0,2,0
"38522","RS",10,7,4,2,10,2,3,7,1,2,186,85,1,1,2,4,1,4,1,1,0,0,1,0
"38523","RS",7,5,4,3,6,5,2,2,1,1,167,86,1,1,1,3,1,4,1,0,1,0,1,1
"38524","RS",8,2,1,2,9,6,3,0,1,7,164,63,2,2,2,3,2,3,2,0,1,0,2,0
"38525","RS",9,4,3,1,10,2,1,7,6,1,162,50,1,1,1,4,1,4,1,0,0,0,2,0
"38526","RS",8,7,4,4,8,3,3,4,4,6,160,60,1,3,3,3,1,3,1,0,0,0,2,0
"38527","RS",8,4,2,3,10,4,3,2,1,6,190,105,1,2,2,3,2,2,2,0,1,0,1,0
"38528","RS",9,3,0,3,10,2,3,7,1,6,180,84,1,1,1,3,1,3,2,0,0,0,1,0
"38529","RS",8,6,1,4,10,1,2,0,6,7,160,80,1,4,1,4,1,3,1,1,1,0,2,0
"38530","RS",9,7,5,1,10,4,3,5,1,6,193,101,1,1,1,4,1,4,1,0,0,0,1,0
"38531","RS",7,4,2,1,8,4,4,3,6,6,185,118,1,2,1,3,1,3,1,0,0,0,1,0
"38532","RS",6,5,4,2,7,3,4,7,6,5,174,73,2,2,1,3,1,3,1,0,0,0,2,0
"38533","RS",7,7,3,1,9,5,3,5,1,7,166,70,1,1,2,3,1,2,1,0,0,0,2,0
"38534","RS",5,2,2,2,6,3,1,1,6,7,178,72,1,3,1,3,2,3,2,0,0,0,2,0
"38535","RS",10,6,4,2,10,3,2,3,6,1,160,67,1,1,1,4,1,3,1,0,0,0,2,0
"38536","RS",8,4,4,2,4,5,4,1,1,6,175,60,1,2,1,3,1,3,1,0,0,0,2,0
"38537","RS",10,4,1,2,10,3,3,7,6,6,180,85,1,1,4,3,1,3,1,0,0,0,1,0
"38538","RS",5,5,2,3,5,3,3,7,6,2,163,60,3,3,2,2,1,2,3,0,0,0,2,0
"38539","RS",9,4,4,2,10,3,3,6,6,7,172,70,1,2,1,3,2,3,2,0,0,0,2,0
"38540","RS",9,6,2,3,9,3,3,NA,2,5,184,82,1,1,2,3,1,3,1,0,0,0,1,0
"38541","RS",8,7,0,1,8,4,4,5,4,2,185,90,1,1,1,3,1,3,1,0,0,0,1,0
"38542","RS",7,7,2,3,5,2,2,0,4,7,163,65,2,2,2,2,2,2,2,1,1,1,2,0
"38543","RS",8,7,2,3,9,1,2,2,4,5,173,70,1,1,2,3,1,3,1,0,1,0,2,0
"38544","RS",5,2,2,3,7,2,3,7,6,7,160,76,1,2,2,4,1,4,1,0,0,0,2,0
"38545","RS",10,7,2,3,10,3,2,1,6,7,160,75,1,2,1,2,1,2,2,0,1,0,2,0
"38546","RS",7,4,3,3,5,3,2,4,6,4,175,60,1,2,1,3,1,2,2,0,0,0,2,0
"38547","RS",9,5,3,3,9,3,3,2,6,5,165,80,1,2,1,3,1,3,2,1,1,0,2,0
"38548","RS",4,6,3,3,10,3,3,4,6,7,150,55,1,3,4,3,3,1,2,0,0,0,2,0
"38549","RS",7,4,3,3,6,3,3,0,4,7,163,75,3,2,1,1,1,1,3,0,0,0,2,0
"38550","RS",9,5,1,3,7,4,3,7,1,6,183,94,2,1,1,3,3,4,2,0,0,0,1,0
"38551","RS",7,7,5,2,5,4,3,3,6,2,185,68,1,1,2,3,1,3,1,0,0,0,2,0
"38552","RS",7,5,1,1,7,4,2,5,3,5,162,65,2,2,4,2,1,2,2,0,0,0,2,0
"38553","RS",10,4,2,4,10,4,2,0,4,7,170,90,1,4,2,2,1,4,1,0,0,0,1,0
"38554","RS",8,5,4,1,10,4,3,3,1,2,196,90,1,1,1,2,2,2,2,0,0,0,1,0
"38555","RS",0,7,6,1,0,6,6,0,6,7,170,85,4,4,2,2,4,2,2,1,1,0,2,0
"38556","RS",8,2,2,2,8,3,6,3,6,7,175,102,1,1,1,3,1,4,2,0,1,1,1,0
"38557","RS",9,6,3,1,8,3,4,7,4,6,178,92,1,1,1,3,1,3,1,0,0,0,1,0
"38558","RS",8,7,4,3,10,3,3,0,6,7,172,65,2,1,1,4,1,2,1,0,0,0,1,0
"38559","RS",8,6,1,1,10,5,3,3,3,2,191,88,1,1,1,2,1,2,1,0,0,0,1,0
"38560","RS",8,6,4,2,8,4,4,3,1,4,176,100,2,1,1,3,2,3,2,0,1,0,1,0
"38561","RS",10,7,6,1,10,2,3,1,6,7,185,80,1,2,1,4,1,4,1,0,0,0,1,0
"38562","RS",8,6,4,2,7,3,3,2,4,4,167,60,1,1,1,3,1,3,2,0,0,0,2,0
"38563","RS",3,7,1,3,10,3,3,7,1,7,180,90,3,2,2,2,1,3,1,0,0,0,1,0
"38564","RS",5,3,4,4,10,3,2,0,1,7,170,72,2,2,3,1,3,1,2,1,1,1,1,0
"38565","RS",7,6,2,3,9,3,3,3,1,4,175,69,2,2,1,3,2,3,2,0,0,0,2,0
"38566","RS",8,4,1,3,7,3,3,2,4,7,173,85,2,2,2,3,2,3,2,1,1,0,1,0
"38567","RS",8,6,4,1,8,2,1,2,6,3,188,70,1,2,3,2,1,2,2,0,0,0,1,1
"38568","RS",6,2,2,3,10,3,3,6,4,6,162,60,2,2,2,4,1,3,1,1,1,0,2,1
"38569","RS",8,2,2,3,9,3,3,NA,4,7,174,92,1,1,1,4,4,3,2,0,0,0,1,0
"38570","RS",7,7,1,1,5,3,4,3,4,3,178,78,1,2,1,3,1,3,1,0,0,0,1,1
"38571","RS",10,6,3,1,10,1,3,2,6,7,165,60,1,1,2,4,1,3,1,0,0,0,2,0
"38572","RS",4,4,2,2,2,3,3,NA,6,7,160,60,2,2,2,2,2,1,2,0,0,0,2,0
"38573","RS",5,7,2,3,10,3,3,0,6,4,190,110,1,1,1,4,1,3,1,0,0,0,1,0
"38574","RS",5,7,4,3,5,3,5,7,6,2,160,76,2,2,2,2,2,2,2,0,0,0,1,0
"38575","RS",7,7,6,1,9,3,3,5,6,1,198,110,1,4,1,4,1,4,2,0,0,0,1,0
"38576","RS",8,7,3,1,10,2,2,5,6,5,167,53,1,1,1,3,1,3,1,0,0,0,2,0
"38577","RS",5,6,2,2,6,3,2,0,1,2,189,93,1,2,1,2,1,2,1,1,0,0,1,0
"38578","RS",10,2,2,2,8,6,4,7,6,7,185,95,1,2,1,2,1,3,1,0,0,0,1,0
"38579","RS",10,7,1,1,9,3,3,0,1,5,183,101,1,1,2,3,1,3,1,0,1,0,1,0
"38580","RS",9,7,4,3,10,3,2,3,4,7,185,86,1,2,1,3,1,2,2,0,0,0,2,0
"38581","RS",8,5,0,1,8,3,3,0,5,7,166,65,1,1,1,4,1,4,1,0,0,0,2,0
"38582","RS",7,5,4,3,6,3,3,7,6,5,164,52,1,1,1,3,1,3,1,0,0,0,2,0
"38583","RS",10,5,2,1,10,3,1,7,6,6,168,63,1,1,2,4,1,4,1,0,0,0,1,0
"38584","RS",8,7,3,3,7,2,3,0,4,6,182,96,1,1,3,2,1,3,1,0,0,0,1,0
"38585","RS",10,7,3,1,10,5,2,4,1,2,188,80,1,1,1,4,1,4,1,0,0,0,1,0
"38586","RS",8,6,4,1,10,3,2,4,4,2,188,90,1,1,2,2,1,2,1,0,0,0,1,0
"38587","RS",7,4,2,2,5,7,7,3,1,1,176,85,1,1,1,3,2,3,1,0,0,0,1,0
"38588","RS",9,6,4,2,7,3,3,3,4,1,175,80,2,2,2,2,1,2,1,0,1,0,1,0
"38589","RS",8,7,2,1,10,3,5,0,1,7,159,53,1,1,1,4,1,4,1,0,0,0,2,0
"38590","RS",8,7,3,1,10,3,2,1,5,6,160,72,2,1,1,3,2,3,2,0,0,0,2,0
"38591","RS",8,6,3,2,5,2,3,7,3,1,175,83,2,2,1,3,1,3,1,0,0,0,2,0
"38592","RS",7,6,3,2,7,3,2,2,6,3,165,60,1,2,1,3,2,3,1,0,0,0,2,0
"38593","RS",7,6,1,3,1,2,5,3,6,1,188,95,2,2,3,1,1,1,2,0,0,0,1,0
"38594","RS",8,6,0,2,10,5,2,7,4,6,175,70,1,4,1,3,1,3,2,0,0,0,1,0
"38595","RS",8,4,5,3,8,5,5,0,6,4,185,63,1,1,2,4,1,2,2,0,0,0,1,0
"38596","RS",5,4,0,3,10,4,2,7,6,3,176,74,2,1,2,3,2,2,2,0,0,0,1,0
"38597","RS",10,4,1,4,5,2,2,0,6,7,162,58,1,3,1,2,2,2,1,1,1,0,1,0
"38598","RS",10,7,6,1,7,6,1,7,6,5,170,65,1,1,1,4,1,4,1,0,0,0,2,0
"38599","RS",10,6,3,3,10,3,2,7,6,7,165,63,1,1,1,4,1,4,NA,0,1,0,2,0
"38600","RS",4,5,3,2,8,4,3,7,6,7,185,110,1,1,2,2,1,2,2,0,0,0,1,0
"38601","RS",10,6,3,1,8,4,3,7,6,3,182,83,1,1,2,4,1,3,1,0,0,0,1,0
"38602","RS",9,6,2,1,8,3,3,4,6,7,170,65,1,2,1,4,1,4,2,0,0,0,2,0
"38603","RS",7,4,1,2,7,4,3,3,1,4,185,90,1,1,1,4,2,4,1,0,0,0,1,0
"38604","RS",9,6,4,3,8,4,3,7,4,3,183,92,1,1,1,2,1,4,1,0,1,0,1,0
"38605","RS",9,7,5,2,7,1,2,7,6,2,178,75,1,2,1,3,1,4,2,0,0,0,1,0
"38606","RS",8,4,2,2,8,4,3,3,3,4,173,65,2,2,2,2,2,1,2,1,0,0,2,0
"38607","RS",8,2,0,3,10,2,2,7,6,6,157,53,1,1,1,3,1,4,1,0,0,0,2,0
"38608","RS",8,3,1,3,10,2,3,1,2,6,180,70,1,2,2,3,1,3,1,0,1,0,1,0
"38609","RS",7,5,4,2,7,4,3,0,1,2,175,85,1,1,1,3,2,2,1,0,0,0,1,0
"38610","RS",8,7,3,2,8,3,3,7,1,6,185,100,2,2,2,3,1,2,2,1,0,0,1,1
"38611","RS",9,3,3,3,8,2,2,0,4,6,168,100,1,1,1,3,1,2,1,0,0,0,1,0
"38612","RS",8,6,3,2,8,2,3,7,6,6,158,59,1,1,2,3,1,2,1,0,0,0,2,0
"38613","RS",7,6,3,2,8,5,3,7,4,2,184,113,1,1,1,3,2,3,1,0,0,0,1,0
"38614","RS",7,2,1,3,7,3,2,7,1,7,158,50,1,2,1,2,1,2,1,0,0,0,2,0
"38615","RS",9,6,4,3,8,3,3,7,6,7,158,70,1,2,2,2,1,2,1,1,1,0,2,0
"38616","RS",9,7,4,1,4,3,1,5,5,2,180,75,1,1,1,4,1,4,1,0,0,0,1,0
"38617","RS",7,5,4,1,7,6,3,2,3,3,190,80,1,2,1,2,2,2,2,0,0,0,1,0
"38618","RS",10,6,2,1,10,3,1,7,6,7,158,55,1,1,1,4,1,4,1,0,0,0,2,0
"38619","RS",5,7,1,1,10,5,4,0,1,7,175,55,2,2,2,3,2,3,4,0,0,0,2,0
"38620","RS",9,6,4,3,10,3,3,6,1,7,172,67,2,2,2,3,1,3,1,0,1,0,2,0
"38621","RS",6,3,1,2,9,3,2,0,1,7,180,82,1,2,1,3,2,3,2,0,0,0,1,0
"38622","RS",7,7,2,2,7,2,2,7,6,3,185,90,1,2,2,2,1,1,1,0,0,0,1,0
"38623","RS",7,5,6,2,10,3,2,0,6,7,157,82,2,2,1,4,1,3,1,0,1,0,2,0
"38624","RS",5,4,NA,2,10,NA,NA,NA,6,7,177,80,1,2,1,NA,1,NA,NA,0,0,0,1,0
"38625","RS",7,4,3,2,6,4,3,1,4,7,160,75,2,2,1,2,2,3,2,0,0,0,2,0
"38626","RS",9,6,4,2,10,3,2,0,1,1,180,83,1,2,2,3,2,3,1,0,1,0,1,0
"38627","RS",9,7,2,1,9,3,4,1,6,4,180,61,1,2,1,4,1,4,1,0,0,0,1,0
"38628","RS",8,4,3,3,10,3,3,5,6,5,180,80,1,1,1,3,1,3,1,0,0,0,1,0
"38629","RS",10,4,0,4,10,2,1,7,6,7,162,60,1,2,1,4,2,4,1,0,1,0,2,0
"38630","RS",10,4,3,2,2,6,6,NA,5,6,175,90,1,2,NA,4,1,4,1,0,0,0,1,0
"38631","RS",8,4,2,2,10,3,3,7,6,7,170,75,1,1,1,4,1,3,1,0,0,0,2,0
"38632","RS",10,3,4,4,10,1,1,7,6,7,168,79,2,4,1,4,1,2,4,1,0,0,2,0
"38633","RS",6,6,3,3,5,5,3,0,4,5,160,49,1,2,1,3,2,3,2,0,0,0,2,0
"38634","RS",8,6,3,2,9,2,2,2,6,2,170,65,1,1,1,3,1,3,1,0,0,0,2,0
"38635","RS",4,5,3,1,7,3,3,4,1,6,165,80,2,2,1,2,2,1,2,0,0,0,2,0
"38636","RS",9,4,4,3,9,4,4,0,6,7,175,85,1,1,1,3,2,2,1,0,0,0,2,0
"38637","RS",10,4,0,2,10,3,3,2,6,5,160,62,1,2,1,4,1,3,1,0,0,0,2,0
"38638","RS",9,2,0,2,10,2,2,0,6,2,160,68,2,2,1,3,4,2,2,0,1,0,2,0
"38639","RS",3,3,0,4,0,5,3,0,6,7,168,58,4,3,3,1,3,1,3,0,1,0,2,0
"38640","RS",5,7,3,4,6,5,3,0,6,7,160,60,3,2,2,2,1,2,2,0,1,0,1,0
"38641","RS",5,4,1,5,5,7,7,0,6,7,168,60,4,4,1,1,4,1,4,1,0,0,1,1
"38642","RS",10,6,1,1,10,3,3,3,4,6,185,71,1,1,1,3,1,3,1,0,0,0,1,0
"38643","RS",1,3,4,3,6,4,5,0,4,7,155,67,2,2,2,1,3,1,3,0,0,0,2,0
"38644","RS",7,6,3,2,7,3,3,0,1,1,180,90,2,2,2,1,2,2,2,0,0,0,1,0
"38645","RS",8,7,1,1,10,2,1,7,6,4,180,90,1,2,1,3,1,3,1,0,0,0,1,0
"38646","RS",2,7,0,3,0,3,3,2,6,7,168,74,1,4,3,2,3,3,3,1,1,0,2,0
"38647","RS",8,6,3,2,8,3,3,7,6,7,169,62,1,1,1,4,1,3,1,0,0,0,2,0
"38648","RS",8,6,4,1,9,4,2,3,1,2,170,60,1,1,1,3,1,3,1,0,0,0,2,0
"38649","RS",7,4,6,2,8,4,3,7,6,1,167,85,1,2,1,4,1,4,1,0,1,0,1,0
"38650","RS",9,5,1,3,7,2,3,7,4,7,160,75,2,2,3,3,2,3,3,1,1,0,2,0
"38651","RS",8,6,2,1,8,3,2,1,1,3,176,72,1,2,1,3,1,3,2,0,0,0,2,0
"38652","RS",4,3,0,4,5,3,2,5,4,4,184,81,3,3,2,2,4,1,3,1,1,0,1,0
"38653","RS",10,6,4,1,10,3,2,7,6,7,176,75,1,1,1,4,1,4,1,0,1,0,1,0
"38654","RS",7,NA,NA,3,5,3,5,2,6,7,163,60,2,2,2,2,3,2,3,0,1,0,2,0
"38655","RS",10,4,1,3,5,3,2,7,6,7,160,55,1,2,2,2,1,2,1,0,0,0,2,0
"38656","RS",7,4,2,3,5,3,3,4,1,2,165,65,1,2,2,2,2,2,2,0,0,0,2,0
"38657","RS",5,4,1,3,7,5,3,2,4,6,186,90,1,2,2,2,2,2,1,0,0,0,1,0
"38658","RS",9,5,1,3,10,3,2,3,6,6,152,56,1,2,2,3,1,3,2,0,0,0,2,0
"38659","RS",7,6,2,2,6,3,2,0,6,7,165,82,1,2,1,3,1,3,1,0,0,0,2,0
"38660","RS",8,5,2,2,8,3,1,1,6,2,178,88,2,2,2,3,1,2,2,0,0,0,1,0
"38661","RS",7,5,2,4,7,3,3,0,4,7,160,72,2,3,2,1,3,2,3,1,1,0,2,0
"38662","RS",9,4,4,2,7,3,3,5,6,5,168,64,1,3,2,3,1,3,1,0,0,0,2,0
"38663","RS",8,7,4,3,6,4,1,5,3,2,165,80,2,1,2,2,1,3,2,1,0,0,2,0
"38664","RS",7,5,2,2,8,1,4,5,3,4,165,70,1,1,1,3,1,2,2,0,0,0,1,0
"38665","RS",1,6,2,5,10,6,3,7,6,7,152,60,3,4,3,2,4,2,4,1,1,0,2,0
"38666","RS",8,7,3,1,7,1,1,3,6,3,183,98,1,1,1,3,1,3,1,0,0,0,1,0
"38667","RS",10,7,2,2,8,3,3,7,1,6,163,60,1,1,2,4,1,4,1,0,0,0,2,0
"38668","RS",9,7,3,3,8,1,1,1,6,6,161,80,1,2,1,4,1,4,1,0,0,0,2,0
"38669","RS",5,7,3,1,5,3,3,2,1,3,165,58,1,2,1,3,1,3,2,0,0,0,2,0
"38670","RS",1,4,3,1,5,3,6,7,6,6,180,90,1,1,1,3,1,3,1,0,1,0,1,0
"38671","RS",9,6,3,2,9,3,3,7,6,3,165,58,1,1,1,3,1,2,1,0,0,0,2,0
"38672","RS",8,6,2,2,7,3,3,2,6,2,182,98,1,1,1,2,1,2,1,0,0,0,1,0
"38673","RS",9,7,2,3,2,3,3,7,6,7,165,85,2,2,2,4,4,3,1,0,1,0,1,0
"38674","RS",8,2,6,3,8,1,1,7,5,7,173,74,1,1,2,2,1,2,1,0,0,0,1,0
"38675","RS",6,2,4,3,7,4,1,2,3,6,180,90,3,3,2,2,4,2,2,1,1,1,1,1
"38676","RS",7,6,1,1,8,2,3,2,6,7,152,80,1,1,1,3,1,3,1,0,0,0,2,0
"38677","RS",10,4,1,4,3,1,2,0,4,1,175,80,1,1,1,4,1,4,1,1,1,1,1,0
"38678","RS",10,2,3,1,5,3,3,0,2,6,169,57,1,1,1,4,1,4,1,0,0,0,2,0
"38679","RS",7,2,3,3,7,NA,2,1,4,6,154,56,2,4,3,2,1,2,2,1,0,1,2,0
"38680","RS",7,5,2,3,6,7,4,7,6,7,168,73,2,2,2,NA,2,2,2,1,0,0,1,0
"38681","RS",8,7,6,5,5,3,3,0,1,7,177,110,3,3,1,2,1,4,1,1,0,0,1,0
"38682","RS",10,7,6,3,8,1,1,7,6,7,162,84,1,1,1,4,1,3,1,1,0,0,2,0
